Males
^_`,^_`a,-2.663689865908715,-2.663689865908715
^_`,^_`b,-2.503400431383132,-1.8871898124547788
^_`,^_`c,-2.3977951476418413,-1.4171035693050762
^_`,^_`d,-2.6437745562077737,-1.1599318049167289
^_`,^_`e,-3.1336934951544504,-1.029839727820049
^_`,^_`f,-4.28178584108593,-0.9918709304770648
^_`,^_`g,-3.2326886169452007,-0.8907851974442897
^_`,^_`h,-3.6996511896151576,-0.8322584885436425
^_`,^_`i,-4.296384640507083,-0.8014380114569919
^_`,^_`j,-2.313356828495267,-0.6021884628963621
^_`,^_`k,-2.5219309183766203,-0.465348415700114
^_`,^_`l,-3.3800939086329276,-0.41254931890955676
^_`,^_`m,-2.825532891359129,-0.32678664135377206
^_`,^_`n,-3.951544154215353,-0.3004801510982348
^_`,^_`o,-4.464107397879885,-0.2850487814849545
^_`,^_`p,-3.784089508761732,-0.25527023169368046
^_`,^_`q,-4.974933021645875,-0.24639157850257457
^_`,^_`r,-2.8511972597350352,-0.17507840160527743
^_`,^_`s,-3.0670021206557783,-0.12109280248101884
^_`,^_`t,-2.6551061222173233,-0.04474309276835893
^_`,^_`u,-6.213307252689144,-0.04265104179613498
^_`,^_`v,-5.019384784216709,-0.03577816250837293
^_`,^_`w,-4.109173098418936,-0.01890186158447163
^_`,^_`x,-5.743303623443408,-0.01564187499726413
^_`,^_`y,-6.644090168781598,-0.014320535169908978
^_`,^_`z,-4.253212468641874,-2.636779683484747E-16

_`a,_`aa,-3.7727609380946383,-3.7727609380946383
_`a,_`ab,-2.9618307218783095,-2.5941059417529924
_`a,_`ac,-4.465908118654584,-2.451005098112319
_`a,_`ad,-2.3406570409434537,-1.7011625738758287
_`a,_`ag,-5.8522024797744745,-1.685537255972748
_`a,_`ah,-6.54534966033442,-1.6778152098788377
_`a,_`ai,-3.1780538303479458,-1.4764454581141886
_`a,_`aj,-6.54534966033442,-1.4701758451005933
_`a,_`ak,-6.54534966033442,-1.4639452953499572
_`a,_`al,-1.314241043479833,-0.6931471805599456
_`a,_`am,-3.7727609380946383,-0.6481957926976794
_`a,_`an,-1.5825050300745123,-0.31683865674323675
_`a,_`ap,-6.54534966033442,-0.314868212755938
_`a,_`ar,-2.575057746782298,-0.21562875481172356
_`a,_`as,-2.990001598845006,-0.15510899326907002
_`a,_`at,-3.906292330719161,-0.13189070316706292
_`a,_`au,-3.0189891357182583,-0.07765093423006626
_`a,_`av,-3.8372994592322094,-0.05462612583191259
_`a,_`ax,-3.600910681167979,-0.026202372394024273
_`a,_`ay,-3.654977902438255,-1.5612511283791264E-16

_`b,_`ba,-3.7612001156935624,-3.7612001156935624
_`b,_`be,-1.9607069664967527,-1.8077992949090915
_`b,_`bi,-6.012491914300058,-1.7929842091239507
_`b,_`bl,-3.709906821306012,-1.6557830876104658
_`b,_`bo,-2.3881509813236925,-1.2632213843382092
_`b,_`br,-0.3530096985404364,-0.014796817441439514
_`b,_`bu,-6.012491914300058,-0.012315426590054038
_`b,_`by,-4.403054001865957,1.3877787807814457E-17

_`c,_`ca,-1.0335920553786369,-1.0335920553786369
_`c,_`ce,-3.6757501626721436,-0.9648056035435693
_`c,_`ch,-1.9514319742396211,-0.6479295745666522
_`c,_`cj,-6.811244378601293,-0.6458265243698733
_`c,_`cl,-3.0976723118969858,-0.5632015040928643
_`c,_`co,-1.1587551983326427,-0.12413577073477877
_`c,_`cr,-2.5917366734251868,-0.042751166952663816
_`c,_`cu,-3.8155121050473024,-0.020022915875107725
_`c,_`cy,-3.9208726207051283,6.938893903907228E-18

_`d,_`da,-0.7217205530040013,-0.7217205530040013
